PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue ,AvgFIXRevenue,TotalRevenue,ARPU,CHURN
833122293,Bronze,SOHO,6165,VM,4,4,1,9,51.83,0,51.83,12.96,No
160124911,Bronze,SOHO,4000,AD,3,,,3,51.83,0,51.83,17.28,No
126058920,Bronze,SOHO,6300,AD?,7,1,,8,51.83,0,51.83,7.4,No
126623856,Bronze,SOHO,6500,RJ,12,13,,25,51.83,0,51.83,4.32,No
112055404,Bronze,SOHO,4579,MT,7,1,,8,52,0,52,7.43,No
112600491,Bronze,SOHO,4600,AD,5,,,5,52,0,52,10.4,No
112598019,Bronze,SOHO,4400,MT,5,1,,6,52,0,52,10.4,No
112610560,Bronze,SOHO,4500,VU,1,,,1,52,0,52,52,No
40416405,Bronze,SOHO,6100,DI,4,,,4,52.17,0,52.17,13.04,Yes
123639321,Bronze,SOHO,6000,DI,2,1,,3,52.17,0,52.17,26.09,No
112609316,Bronze,SOHO,4400,MT,4,1,,5,52.17,0,52.17,13.04,No
123638034,Bronze,SOHO,6100,AD?,1,,,1,52.17,0,52.17,52.17,No
123725051,Bronze,SOHO,6000,AD?,5,3,,8,52.17,0,52.17,10.43,No
123673067,Bronze,SOHO,6280,VM,3,1,,4,52.33,0,52.33,17.44,No
112589592,Bronze,SOHO,4400,MT,4,1,,5,52.33,0,52.33,13.08,No
200201788,Iron,SOHO,6300,RJ,7,,,7,52.33,0,52.33,7.48,No
833104690,Bronze,SOHO,6000,VM,5,,,5,52.5,0,52.5,10.5,No
123523861,Bronze,SOHO,6000,DI,2,,,2,52.5,0,52.5,26.25,No
112017115,Bronze,SOHO,4644,MT,4,,,4,52.67,0,52.67,13.17,No
115287482,Iron,SOHO,4018,AD,4,1,,5,52.67,0,52.67,13.17,Yes
123023144,Bronze,SOHO,6000,DI,4,,,4,52.67,0,52.67,13.17,No
102026201,Bronze,SOHO,8470,AD?,4,,,4,52.67,0,52.67,13.17,No
115646608,Bronze,SOHO,4002,VU,3,2,,5,52.83,0,52.83,17.61,No
115330777,Bronze,SOHO,4350,VT,4,4,,8,52.83,0,52.83,13.21,No
123747375,Bronze,SOHO,6260,VM,3,,,3,52.83,0,52.83,17.61,No
123635272,Bronze,SOHO,6000,DI,3,,,3,52.83,0,52.83,17.61,No
115102492,Bronze,SOHO,4006,AD,2,4,,6,52.83,0,52.83,26.42,No
202518357,Bronze,SOHO,4000,VU,3,,1,4,53,0,53,17.67,No
123659498,Bronze,SOHO,6000,VM,4,1,,5,53,0,53,13.25,No
833163596,Bronze,SOHO,6000,VM,6,3,,9,53,0,53,8.83,No
112110338,Iron,SOHO,4004,AD,2,8,,10,53,0,53,26.5,No
200169435,Bronze,SOHO,1505,AD?,5,1,,6,53,0,53,10.6,No
202134690,Iron,SOHO,4000,VU,6,,,6,53.17,0,53.17,8.86,No
825150243,Bronze,VSE,4023,AD,2,2,,4,53.33,0,53.33,26.67,No
200178962,Silver,SOHO,6400,VM,2,2,1,5,53.33,0,53.33,26.67,No
200386319,Bronze,SOHO,6000,VM,5,,,5,53.33,0,53.33,10.67,No
40105817,Bronze,SOHO,6100,DI,2,5,,7,53.33,0,53.33,26.67,No
108034233,Bronze,SOHO,4270,AD,2,,,2,53.33,0,53.33,26.67,No
115263691,Iron,SOHO,4002,VT,6,,,6,53.5,0,53.5,8.92,No
123634705,Bronze,SOHO,6000,VM,2,1,,3,53.5,0,53.5,26.75,No
123733335,Silver,VSE,6000,VM,6,,,6,53.5,0,53.5,8.92,No
200563762,Bronze,SOHO,6158,VM,4,1,,5,53.5,0,53.5,13.38,No
833161937,Silver,SOHO,6000,VM,4,1,,5,53.5,0,53.5,13.38,Yes
201869616,Bronze,SOHO,6000,AD?,1,,,1,53.5,0,53.5,53.5,No
200868244,Bronze,SOHO,6900,RJ,3,,,3,53.5,0,53.5,17.83,No
104005437,Bronze,SOHO,4030,AD,5,,,5,53.67,0,53.67,10.73,No
115506271,Bronze,SOHO,4002,VU,2,1,,3,53.67,0,53.67,26.84,No
200919557,Bronze,SOHO,6138,VM,5,,,5,53.67,0,53.67,10.73,No
123515811,Bronze,SOHO,6000,DI,3,,,3,53.67,0,53.67,17.89,No
126137808,Bronze,SOHO,6300,RJ,6,2,,8,53.67,0,53.67,8.95,No
126096069,Bronze,SOHO,6500,RJ,4,,,4,53.83,0,53.83,13.46,No
126746271,Bronze,SOHO,6300,RJ,3,,,3,53.83,0,53.83,17.94,No
40125481,Bronze,SOHO,4000,AD,6,,,6,54,0,54,9,No
115708860,Bronze,SOHO,4000,AD,3,1,,4,54,0,54,18,No
115181753,Bronze,SOHO,4004,VU,5,,,5,54,0,54,10.8,No
40257013,Silver,SOHO,4400,MT,3,1,,4,54,0,54,18,No
123629423,Bronze,SOHO,6000,DI,3,,,3,54.17,0,54.17,18.06,No
112616662,Bronze,SOHO,4500,AD,3,,,3,54.17,0,54.17,18.06,No
112596018,Bronze,SOHO,4600,AD,5,,,5,54.33,0,54.33,10.87,No
200242315,Gold,VSE,4800,AD,7,32,,39,54.33,0,54.33,7.76,No
112594138,Iron,SOHO,4400,MT,1,,,1,54.33,0,54.33,54.33,No
115189127,Bronze,SOHO,4000,VT,3,,,3,54.33,0,54.33,18.11,No
123717761,Bronze,SOHO,6000,DI,5,,,5,54.33,0,54.33,10.87,No
115185666,Iron,SOHO,4000,VU,4,,,4,54.5,0,54.5,13.63,No
123511791,Bronze,SOHO,6000,AD?,2,,,2,54.5,0,54.5,27.25,No
200004221,Bronze,SOHO,6000,AD?,4,,,4,54.5,0,54.5,13.63,No
123064109,Bronze,SOHO,6000,DI,5,,1,6,54.67,0,54.67,10.93,No
126619078,Bronze,SOHO,6400,DI,3,,,3,54.67,0,54.67,18.22,No
123741382,Bronze,SOHO,6000,AD?,3,,,3,54.67,0,54.67,18.22,No
126063763,Bronze,SOHO,6400,AD?,5,2,,7,54.67,0,54.67,10.93,No
200070577,Bronze,SOHO,6300,RJ,6,,,6,54.67,0,54.67,9.11,No
115029432,Bronze,SOHO,4004,AD,4,1,,5,54.83,0,54.83,13.71,No
112594202,Bronze,SOHO,4600,VU,6,,,6,54.83,0,54.83,9.14,No
115517702,Bronze,SOHO,4030,VU,3,4,,7,54.83,0,54.83,18.28,No
160055365,Bronze,SOHO,4000,VU,4,2,,6,54.83,0,54.83,13.71,No
40001658,Bronze,SOHO,4300,VT,4,1,,5,54.83,0,54.83,13.71,No
123637571,Iron,SOHO,6100,VM,3,,,3,54.83,0,54.83,18.28,No
40343398,Bronze,SOHO,6000,DI,3,2,,5,54.83,0,54.83,18.28,No
40521541,Bronze,SOHO,6100,DI,2,,,2,54.83,0,54.83,27.42,No
112080037,Bronze,SOHO,4400,MT,2,3,,5,55,0,55,27.5,No
836150611,Bronze,SOHO,6300,VM,6,2,,8,55,0,55,9.17,No
123708066,Bronze,SOHO,6000,DI,3,,,3,55,0,55,18.33,No
123720595,Bronze,SOHO,6000,DI,4,,,4,55,0,55,13.75,No
115331338,Silver,SOHO,4003,AD,2,10,,12,55.17,0,55.17,27.59,No
822031935,Silver,SOHO,4419,MT,2,10,,12,55.17,0,55.17,27.59,No
825110213,Iron,SOHO,4000,VT,5,,,5,55.17,0,55.17,11.03,No
123750485,Bronze,SOHO,6000,VM,4,1,,5,55.17,0,55.17,13.79,No
123727419,Bronze,SOHO,6000,DI,3,1,,4,55.17,0,55.17,18.39,No
115167586,Bronze,SOHO,4000,AD,6,,,6,55.17,0,55.17,9.2,No
115857181,Bronze,SOHO,4250,AD,3,4,,7,55.33,0,55.33,18.44,No
115166420,Bronze,SOHO,4000,VU,7,1,,8,55.33,0,55.33,7.9,No
115262012,Bronze,SOHO,4000,VU,3,1,,4,55.33,0,55.33,18.44,No
115503396,Bronze,SOHO,4330,VT,6,3,,9,55.33,0,55.33,9.22,Yes
123673544,Bronze,SOHO,6000,DI,3,2,,5,55.33,0,55.33,18.44,No
40495783,Bronze,SOHO,4110,AD,2,3,,5,55.33,0,55.33,27.67,No
160084477,Bronze,SOHO,4000,AD,1,3,,4,55.33,0,55.33,55.33,No
126171696,Bronze,SOHO,6400,AD?,2,1,,3,55.33,0,55.33,27.67,No
108652525,Bronze,SOHO,6800,RJ,3,,,3,55.33,0,55.33,18.44,No
112079362,Bronze,SOHO,4400,MT,4,,,4,55.5,0,55.5,13.88,No
115796593,Bronze,SOHO,4330,VT,3,1,,4,55.5,0,55.5,18.5,No
123155701,Bronze,SOHO,6000,AD?,3,2,,5,55.5,0,55.5,18.5,No
108506805,Bronze,SOHO,6600,RJ,6,1,,7,55.5,0,55.5,9.25,No
202436660,Bronze,SOHO,6870,RJ,8,,,8,55.5,0,55.5,6.94,No
20360212,Bronze,SOHO,4415,MT,4,5,,9,55.67,0,55.67,13.92,No
833158161,Bronze,SOHO,6100,VM,5,,,5,55.67,0,55.67,11.13,No
123624515,Bronze,SOHO,6000,DI,4,,,4,55.67,0,55.67,13.92,No
123670199,Bronze,SOHO,6000,DI,5,3,,8,55.67,0,55.67,11.13,No
108572627,Bronze,SOHO,6600,RJ,5,,,5,55.67,0,55.67,11.13,No
115240002,Bronze,SOHO,4004,AD,4,,,4,55.83,0,55.83,13.96,No
115097198,Bronze,SOHO,4002,VU,6,1,,7,55.83,0,55.83,9.31,No
40381687,Bronze,SOHO,4001,VT,3,3,,6,55.83,0,55.83,18.61,No
833037423,Bronze,SOHO,6000,VM,4,1,,5,55.83,0,55.83,13.96,No
833104676,Bronze,SOHO,6000,VM,4,,,4,55.83,0,55.83,13.96,No
807595,Bronze,SOHO,6180,DI,2,6,,8,55.83,0,55.83,27.92,No
123635611,Bronze,SOHO,6000,DI,2,,,2,55.83,0,55.83,27.92,No
115755340,Bronze,SOHO,4003,AD,5,2,2,9,56,0,56,11.2,No
123537359,Bronze,SOHO,6000,VM,3,,,3,56,0,56,18.67,No
112607767,Bronze,SOHO,4400,MT,5,,,5,56.17,0,56.17,11.23,No
112570849,Bronze,SOHO,4400,MT,8,1,,9,56.17,0,56.17,7.02,No
833066161,Bronze,SOHO,6200,VM,5,2,,7,56.17,0,56.17,11.23,No
126640873,Bronze,SOHO,6450,DI,2,,,2,56.17,0,56.17,28.09,No
160134268,Bronze,SOHO,4000,AD,5,,,5,56.17,0,56.17,11.23,No
126652950,Bronze,SOHO,6300,RJ,1,1,,2,56.17,0,56.17,56.17,No
160107869,Platinum,VSE,4000,VT,1,3,,4,56.33,0,56.33,56.33,No
123152623,Bronze,SOHO,6199,VM,2,3,,5,56.33,0,56.33,28.17,No
112087804,Bronze,SOHO,4490,MT,5,,,5,56.33,0,56.33,11.27,No
126056135,Bronze,SOHO,6450,AD?,2,3,,5,56.33,0,56.33,28.17,No
126059665,Bronze,VSE,6489,AD?,3,,,3,56.33,0,56.33,18.78,No
115675872,Bronze,SOHO,4004,AD,1,10,,11,56.5,0,56.5,56.5,No
123656776,Bronze,SOHO,6000,VM,2,1,,3,56.5,0,56.5,28.25,No
123735953,Bronze,SOHO,6000,VM,3,,,3,56.5,0,56.5,18.83,No
201201848,Bronze,SOHO,6000,VM,6,,,6,56.5,0,56.5,9.42,No
126728679,Bronze,SOHO,6500,RJ,3,1,,4,56.5,0,56.5,18.83,No
341681,Bronze,SOHO,4600,AD,4,,,4,56.67,0,56.67,14.17,No
200109628,Bronze,SOHO,4107,VT,4,5,,9,56.67,0,56.67,14.17,No
30266195,Bronze,SOHO,6000,DI,4,,,4,56.67,0,56.67,14.17,No
126729642,Bronze,SOHO,6500,RJ,5,2,,7,56.67,0,56.67,11.33,No
108610476,Bronze,SOHO,6800,DI,5,,,5,56.83,0,56.83,11.37,No
123137137,Bronze,SOHO,6260,DI,3,2,,5,56.83,0,56.83,18.94,No
126742732,Gold,VSE,6400,RJ,2,3,,5,56.83,0,56.83,28.42,No
112594152,Bronze,SOHO,4400,MT,4,5,,9,57,0,57,14.25,No
833028641,Bronze,SOHO,6000,VM,5,3,,8,57,0,57,11.4,No
123076727,Bronze,SOHO,6000,DI,5,2,,7,57,0,57,11.4,No
833090640,Bronze,SOHO,6000,VM,6,,,6,57.17,0,57.17,9.53,No
201942473,Bronze,SOHO,6000,DI,3,,,3,57.17,0,57.17,19.06,No
123640590,Bronze,SOHO,6000,AD?,3,2,,5,57.17,0,57.17,19.06,No
200053542,Bronze,SOHO,4000,VT,4,,,4,57.25,0,57.25,14.31,No
123507241,Bronze,SOHO,6280,VM,4,,,4,57.33,0,57.33,14.33,No
160072902,Bronze,SOHO,4002,AD,6,,,6,57.33,0,57.33,9.56,No
120583173,Bronze,VSE,4700,AD,5,,,5,57.5,0,57.5,11.5,No
20486200,Bronze,SOHO,4023,VU,5,3,,8,57.5,0,57.5,11.5,No
115351675,Bronze,SOHO,4000,VU,6,1,,7,57.5,0,57.5,9.58,No
115112223,Bronze,SOHO,4000,VT,4,2,,6,57.5,0,57.5,14.38,No
220256,Bronze,SOHO,6600,DI,5,,,5,57.5,0,57.5,11.5,No
160094642,Bronze,SOHO,4000,AD,5,,,5,57.5,0,57.5,11.5,No
126003759,Bronze,SOHO,6400,AD?,2,5,,7,57.5,0,57.5,28.75,No
230873,Bronze,SOHO,6850,RJ,7,,,7,57.5,0,57.5,8.21,No
108522510,Bronze,SOHO,6600,RJ,3,2,,5,57.5,0,57.5,19.17,No
20469681,Bronze,SOHO,4190,VU,4,,,4,57.67,0,57.67,14.42,No
123738369,Bronze,SOHO,6000,VM,3,2,,5,57.67,0,57.67,19.22,No
123747980,Bronze,SOHO,6000,AD?,5,,,5,57.67,0,57.67,11.53,No
833039424,Bronze,SOHO,6000,VM,2,,,2,57.83,0,57.83,28.92,No
108514264,Bronze,SOHO,6800,RJ,1,7,,8,57.83,0,57.83,57.83,No
818047715,Bronze,SOHO,6600,RJ,3,,,3,57.83,0,57.83,19.28,No
115084489,Bronze,SOHO,4017,VT,3,6,,9,58,0,58,19.33,No
200003411,Bronze,SOHO,6770,VM,4,1,,5,58,0,58,14.5,No
126725829,Bronze,SOHO,6300,RJ,4,,,4,58,0,58,14.5,No
115505721,Bronze,SOHO,4178,VU,4,4,,8,58.17,0,58.17,14.54,No
200010402,Bronze,SOHO,6000,VM,3,,,3,58.17,0,58.17,19.39,No
30159453,Bronze,SOHO,6100,DI,3,2,,5,58.17,0,58.17,19.39,No
160080913,Bronze,SOHO,4002,AD,5,1,,6,58.17,0,58.17,11.63,No
123007389,Bronze,SOHO,6000,VM,3,,,3,58.25,0,58.25,19.42,No
201973942,Bronze,SOHO,4000,AD,5,,,5,58.33,0,58.33,11.67,No
30460773,Bronze,SOHO,4290,VU,6,1,,7,58.33,0,58.33,9.72,No
833112477,Bronze,SOHO,6160,VM,3,5,,8,58.33,0,58.33,19.44,No
108019231,Bronze,SOHO,6600,DI,6,1,,7,58.33,0,58.33,9.72,No
112593901,Bronze,SOHO,4600,AD,7,1,,8,58.5,0,58.5,8.36,No
115178807,Bronze,SOHO,4000,VU,6,2,,8,58.5,0,58.5,9.75,No
833113860,Bronze,SOHO,6000,VM,5,,,5,58.5,0,58.5,11.7,No
115263717,Bronze,SOHO,4225,AD,2,,,2,58.5,0,58.5,29.25,No
126066357,Bronze,SOHO,6500,RJ,3,1,,4,58.5,0,58.5,19.5,No
200800948,Bronze,SOHO,6000,VM,5,,,5,58.67,0,58.67,11.73,No
6402037642SMB,Bronze,SOHO,6000,VM,3,,,3,58.67,0,58.67,19.56,No
123598700,Bronze,SOHO,6000,DI,3,4,,7,58.67,0,58.67,19.56,No
836227940,Bronze,SOHO,6300,RJ,5,2,,7,58.67,0,58.67,11.73,No
115568878,Bronze,SOHO,4230,AD,4,,,4,58.83,0,58.83,14.71,No
112623326,Bronze,SOHO,4490,MT,7,,,7,58.83,0,58.83,8.4,No
115075796,Bronze,SOHO,4230,VT,3,3,,6,58.83,0,58.83,19.61,No
123755411,Bronze,SOHO,6000,AD?,4,1,,5,58.83,0,58.83,14.71,No
108530044,Bronze,SOHO,6800,RJ,3,,,3,58.83,0,58.83,19.61,No
126722256,Bronze,SOHO,6300,RJ,4,,,4,58.83,0,58.83,14.71,No
112621448,Bronze,SOHO,4600,VT,2,1,,3,59,0,59,29.5,No
20996776,Bronze,SOHO,6000,DI,2,1,,3,59,0,59,29.5,No
123164853,Bronze,SOHO,6000,DI,6,,,6,59,0,59,9.83,No
123631100,Bronze,SOHO,6138,DI,3,2,,5,59,0,59,19.67,No
123669994,Silver,SOHO,6062,DI,6,6,,12,59,0,59,9.83,No
108044686,Bronze,SOHO,6600,RJ,5,2,,7,59,0,59,11.8,No
833095000,Bronze,SOHO,6000,VM,4,,,4,59.17,0,59.17,14.79,No
123126272,Silver,SOHO,6000,AD?,2,,,2,59.17,0,59.17,29.59,No
126064801,Bronze,SOHO,6400,AD?,3,,,3,59.17,0,59.17,19.72,No
200572291,Bronze,SOHO,6450,RJ,4,,1,5,59.17,0,59.17,14.79,No
123716465,Bronze,SOHO,6100,AD?,4,2,,6,59.33,0,59.33,14.83,No
112668179,Bronze,SOHO,4400,MT,4,1,,5,59.33,0,59.33,14.83,No
200331162,Bronze,SOHO,6400,VM,2,1,,3,59.33,0,59.33,29.67,No
6304247618SMB,Lead,SOHO,6100,VM,7,1,,8,59.33,0,59.33,8.48,No
123643372,Bronze,SOHO,6200,DI,5,,,5,59.33,0,59.33,11.87,No
123535632,Bronze,SOHO,6000,AD?,4,,,4,59.33,0,59.33,14.83,No
108025501,Bronze,SOHO,6600,RJ,2,2,,4,59.33,0,59.33,29.67,No
112592938,Bronze,SOHO,4500,AD,4,,,4,59.5,0,59.5,14.88,No
115020216,Bronze,SOHO,4210,AD,6,1,,7,59.5,0,59.5,9.92,No
115322339,Bronze,SOHO,4000,VU,3,,,3,59.5,0,59.5,19.83,No
115814707,Bronze,VSE,4000,VT,2,2,,4,59.5,0,59.5,29.75,No
126739992,Bronze,SOHO,6400,VM,4,1,,5,59.5,0,59.5,14.88,No
115858080,Iron,VSE,4000,AD,5,,,5,59.67,0,59.67,11.93,No
160073826,Bronze,SOHO,4002,VT,5,,,5,59.67,0,59.67,11.93,No
123574044,Bronze,SOHO,6000,DI,3,,,3,59.67,0,59.67,19.89,No
123718473,Bronze,SOHO,6000,DI,4,1,,5,59.67,0,59.67,14.92,No
115548441,Bronze,SOHO,4000,AD,3,3,,6,59.83,0,59.83,19.94,No
123040446,Bronze,SOHO,6100,DI,4,,,4,59.83,0,59.83,14.96,No
123636631,Bronze,SOHO,6000,DI,4,,,4,59.83,0,59.83,14.96,No
112661882,Bronze,SOHO,4414,MT,3,,,3,59.83,0,59.83,19.94,No
126723657,Bronze,SOHO,6400,VM,4,1,,5,60,0,60,15,No
833070736,Silver,SOHO,6000,VM,4,9,,13,60,0,60,15,No
123016769,Bronze,SOHO,6100,DI,4,,,4,60,0,60,15,Yes
160090715,Bronze,SOHO,4023,AD,3,1,,4,60,0,60,20,No
123743380,Bronze,SOHO,6000,AD?,5,2,,7,60,0,60,12,No
112503957,Bronze,SOHO,4400,MT,4,,,4,60.17,0,60.17,15.04,No
115658069,Bronze,SOHO,4017,AD,5,,,5,60.17,0,60.17,12.03,No
112662240,Bronze,SOHO,4400,MT,3,,,3,60.17,0,60.17,20.06,No
123679732,Bronze,SOHO,6000,VM,3,1,,4,60.17,0,60.17,20.06,No
123014215,Bronze,SOHO,6100,DI,5,1,,6,60.17,0,60.17,12.03,No
123031810,Bronze,SOHO,6000,DI,7,,,7,60.17,0,60.17,8.6,No
160099590,Bronze,SOHO,4013,AD,4,2,,6,60.17,0,60.17,15.04,No
126521506,Silver,SOHO,6570,RJ,4,,,4,60.17,0,60.17,15.04,No
115054236,Bronze,SOHO,4023,AD,5,2,,7,60.33,0,60.33,12.07,No
200854166,Silver,VSE,4550,MT,2,,,2,60.33,0,60.33,30.17,No
115318433,Bronze,SOHO,4021,VU,4,2,,6,60.33,0,60.33,15.08,No
112611908,Bronze,SOHO,4400,MT,3,,,3,60.33,0,60.33,20.11,No
115162475,Bronze,SOHO,4000,VT,2,2,,4,60.33,0,60.33,30.17,No
200149882,Silver,SOHO,4003,AD,4,1,,5,60.33,0,60.33,15.08,No
126004131,Bronze,SOHO,6400,AD?,6,1,,7,60.33,0,60.33,10.06,No
108567651,Bronze,SOHO,6600,RJ,4,,,4,60.33,0,60.33,15.08,No
200437984,Bronze,SOHO,6000,VM,3,1,,4,60.5,0,60.5,20.17,No
200282209,Silver,VSE,6600,DI,4,1,,5,60.5,0,60.5,15.13,No
200007979,Bronze,SOHO,6000,AD?,2,,,2,60.5,0,60.5,30.25,No
9037290108,Iron,SOHO,6489,RJ,11,,,11,60.5,0,60.5,5.5,No
108559964,Bronze,SOHO,6800,RJ,4,,,4,60.5,0,60.5,15.13,No
200054441,Bronze,SOHO,6300,RJ,5,,,5,60.5,0,60.5,12.1,No
123689406,Bronze,SOHO,6000,VM,2,,,2,60.67,0,60.67,30.34,No
126502477,Bronze,SOHO,6300,RJ,2,1,,3,60.67,0,60.67,30.34,No
123622069,Bronze,SOHO,6100,DI,3,,,3,60.83,0,60.83,20.28,No
200264258,Bronze,SOHO,6000,DI,2,5,,7,60.83,0,60.83,30.42,No
160088397,Bronze,SOHO,4000,AD,4,,,4,60.83,0,60.83,15.21,No
123035068,Bronze,SOHO,6000,AD?,5,,,5,60.83,0,60.83,12.17,No
341514,Bronze,SOHO,4632,MT,3,1,,4,61,0,61,20.33,No
115084418,Bronze,SOHO,4001,VU,3,3,,6,61,0,61,20.33,No
115176432,Bronze,SOHO,1164,VU,6,1,,7,61,0,61,10.17,No
40388969,Bronze,SOHO,6000,DI,5,1,,6,61,0,61,12.2,No
123003056,Bronze,SOHO,6000,DI,4,2,,6,61,0,61,15.25,No
123635383,Bronze,SOHO,6000,DI,5,1,,6,61,0,61,12.2,No
40358382,Bronze,SOHO,6300,RJ,6,,,6,61,0,61,10.17,No
341699,Bronze,SOHO,4600,AD,4,,,4,61.17,0,61.17,15.29,No
123120127,Bronze,SOHO,6000,AD?,2,6,,8,61.17,0,61.17,30.59,No
123029040,Bronze,SOHO,6100,DI,5,,,5,61.33,0,61.33,12.27,No
112500103,Bronze,SOHO,4550,MT,4,2,,6,61.33,0,61.33,15.33,No
112670931,Bronze,SOHO,4400,MT,4,,,4,61.33,0,61.33,15.33,No
112054341,Bronze,SOHO,4400,MT,4,,,4,61.5,0,61.5,15.38,No
123681562,Bronze,SOHO,6100,VM,6,,,6,61.5,0,61.5,10.25,No
123088576,Bronze,SOHO,6000,DI,2,,1,3,61.5,0,61.5,30.75,No
123602692,Bronze,SOHO,6000,DI,1,3,,4,61.5,0,61.5,61.5,No
123675125,Bronze,SOHO,6100,DI,5,,,5,61.5,0,61.5,12.3,No
112503900,Bronze,SOHO,4400,MT,7,2,,9,61.67,0,61.67,8.81,No
200282943,Bronze,SOHO,6000,VM,3,1,,4,61.67,0,61.67,20.56,No
836157278,Bronze,SOHO,6500,VM,4,1,,5,61.67,0,61.67,15.42,No
40333176,Bronze,SOHO,6000,DI,2,1,,3,61.67,0,61.67,30.84,No
123506627,Bronze,SOHO,6000,DI,6,,,6,61.67,0,61.67,10.28,No
40521192,Bronze,SOHO,4700,AD,1,3,,4,61.67,0,61.67,61.67,No
112530096,Bronze,SOHO,4601,Daniela Stefanova,2,1,,3,61.67,0,61.67,30.84,Yes
115102535,Bronze,SOHO,4008,AD,1,2,,3,61.67,0,61.67,61.67,No
115559085,Bronze,SOHO,4000,AD,3,3,,6,61.83,0,61.83,20.61,No
115609143,Bronze,SOHO,4150,AD,5,1,,6,61.83,0,61.83,12.37,No
115189682,Bronze,SOHO,4000,VU,1,1,,2,61.83,0,61.83,61.83,No
123025444,Bronze,SOHO,6100,DI,6,1,,7,61.83,0,61.83,10.31,No
825075221,Silver,VSE,4230,VT,4,26,,30,61.83,0,61.83,15.46,No
123739542,Bronze,SOHO,6155,VM,4,,,4,62,0,62,15.5,No
123633304,Bronze,SOHO,6000,DI,4,3,,7,62,0,62,15.5,No
112583686,Bronze,SOHO,4500,AD,7,,,7,62.17,0,62.17,8.88,No
123737477,Bronze,SOHO,6000,VM,5,,,5,62.17,0,62.17,12.43,No
833166375,Bronze,SOHO,6000,VM,5,1,,6,62.17,0,62.17,12.43,No
123605080,Bronze,SOHO,6001,DI,6,,,6,62.17,0,62.17,10.36,No
123648726,Bronze,Other,6000,VM,4,1,,5,62.33,0,62.33,15.58,No
126106271,Bronze,SOHO,1335,VM,5,4,,9,62.33,0,62.33,12.47,No
115014334,Bronze,SOHO,1505,VT,3,4,,7,62.33,0,62.33,20.78,No
126111539,Gold,VSE,6300,AD?,3,8,,11,62.33,0,62.33,20.78,No
108033245,Bronze,SOHO,6600,RJ,4,,,4,62.33,0,62.33,15.58,No
123105449,Bronze,SOHO,6000,AD,2,,,2,62.5,0,62.5,31.25,No
30240186,Bronze,SOHO,4000,VU,7,,,7,62.5,0,62.5,8.93,No
108020073,Bronze,SOHO,6600,DI,3,,,3,62.5,0,62.5,20.83,No
112661505,Bronze,SOHO,4600,Daniela Stefanova,3,,,3,62.5,0,62.5,20.83,No
115132343,Bronze,SOHO,4023,VT,1,2,,3,62.5,0,62.5,62.5,No
126732859,Bronze,SOHO,6300,RJ,3,1,,4,62.5,0,62.5,20.83,No
3516930025,Bronze,SOHO,4465,MT,5,2,,7,62.67,0,62.67,12.53,No
115091050,Bronze,SOHO,4023,VU,6,,,6,62.67,0,62.67,10.45,No
123638543,Bronze,SOHO,6100,VM,7,1,,8,62.67,0,62.67,8.95,No
200223464,Bronze,SOHO,6550,VM,5,,,5,62.67,0,62.67,12.53,No
123105869,Bronze,SOHO,6000,DI,4,1,,5,62.67,0,62.67,15.67,No
123150049,Bronze,SOHO,6000,DI,7,,,7,62.67,0,62.67,8.95,No
112640336,Bronze,SOHO,4550,MT,4,3,,7,62.67,0,62.67,15.67,No
123131928,Bronze,SOHO,6100,AD?,3,2,,5,62.67,0,62.67,20.89,No
126591668,Bronze,SOHO,6300,RJ,4,,,4,62.67,0,62.67,15.67,No
112597134,Bronze,SOHO,4400,MT,3,1,,4,62.83,0,62.83,20.94,No
115058302,Bronze,SOHO,4000,AD,5,,,5,62.83,0,62.83,12.57,No
126094730,Bronze,SOHO,6400,VM,4,2,,6,62.83,0,62.83,15.71,No
833156356,Bronze,SOHO,6100,VM,5,3,,8,62.83,0,62.83,12.57,No
884766,Bronze,SOHO,6400,DI,6,,,6,62.83,0,62.83,10.47,No
822116182,Bronze,SOHO,4550,MT,8,4,,12,62.83,0,62.83,7.85,No
40248473,Bronze,SOHO,4300,AD,4,,,4,63,0,63,15.75,No
115337597,Iron,SOHO,4000,AD,2,1,1,4,63,0,63,31.5,No
5212277549SMB,Bronze,SOHO,4227,VM,5,,,5,63,0,63,12.6,No
108018147,Bronze,SOHO,6800,DI,3,,,3,63,0,63,21,No
112597141,Bronze,SOHO,4400,MT,1,1,,2,63,0,63,63,No
200169835,Bronze,SOHO,6000,AD?,3,,,3,63,0,63,21,No
126624147,Bronze,SOHO,6372,RJ,7,5,,12,63,0,63,9,No
115223227,Bronze,SOHO,4004,VU,4,,,4,63.17,0,63.17,15.79,No
123640252,Bronze,SOHO,6100,VM,3,2,,5,63.17,0,63.17,21.06,No
123042899,Bronze,SOHO,6000,AD?,3,1,,4,63.17,0,63.17,21.06,No
126065604,Bronze,SOHO,6300,RJ,3,,,3,63.17,0,63.17,21.06,No
833159644,Bronze,SOHO,6100,VM,5,,,5,63.33,0,63.33,12.67,No
160068850,Bronze,SOHO,4004,VT,5,,,5,63.33,0,63.33,12.67,No
108684010,Bronze,SOHO,6900,RJ,6,,,6,63.33,0,63.33,10.56,No
